name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_c_20103422,ngcc,bus_400501,233.0,8.86567494855161,102.92,6.909116131680385,699.0,11184.0,113.38,1.0,3.0
ID_c_20104423,ngcc,bus_400501,233.0,8.86567494855161,102.92,6.909116131680385,699.0,11184.0,113.38,1.0,3.0
ID_c_20975424,ngcc,bus_400501,233.0,8.86567494855161,102.92,6.909116131680385,699.0,11184.0,113.38,1.0,3.0
ID_c_205616251,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205616252,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205646253,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205616254,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205706255,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205746256,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205676257,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205576258,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205556259,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205616260,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_205656261,ngcc,bus_200261,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_208422079,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208392080,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208422081,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208432082,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208452083,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208392084,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208432085,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208392086,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208392087,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208472088,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_208472089,ngcc,bus_600001,233.0,8.86567494855161,102.92,6.909116131680384,699.0,11184.0,113.38,1.0,3.0
ID_c_20429750,ngcc,bus_740011,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20659275,ngcc,bus_300011,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20910276,ngcc,bus_302201,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20911277,ngcc,bus_302201,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20940278,ngcc,bus_302071,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20843319,ngcc,bus_600001,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_20838320,ngcc,bus_600001,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_203022123,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203032124,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203032125,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203032126,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203062127,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203582128,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203042129,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_203642130,ngcc,bus_134201,727.0,5.915489642368041,321.12,2.679657306876693,2181.0,34896.0,353.76,1.0,3.0
ID_c_202752060,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202722061,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202762062,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202672063,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202692064,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202562065,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_c_202732066,ngcc,bus_134461,727.0,5.9154896423680405,321.12,2.6796573068766927,2181.0,34896.0,353.76,1.0,3.0
ID_286_U10,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_286_U11,geothermal,bus_204901,110.0,9.319,12.07,0.0,330.0,0.0,19.36,6.0,6.0
ID_286_U12,geothermal,bus_204901,110.0,9.319,12.07,0.0,330.0,0.0,19.36,6.0,6.0
ID_286_U13,geothermal,bus_204901,138.0,9.319,15.14,0.0,414.0,0.0,24.29,6.0,6.0
ID_286_U14,geothermal,bus_204901,113.0,9.319,12.4,0.0,339.0,0.0,19.89,6.0,6.0
ID_286_U16,geothermal,bus_204901,118.0,9.319,12.94,0.0,354.0,0.0,20.77,6.0,6.0
ID_286_U17,geothermal,bus_204901,118.0,9.319,12.94,0.0,354.0,0.0,20.77,6.0,6.0
ID_286_U18,geothermal,bus_204901,118.0,9.319,12.94,0.0,354.0,0.0,20.77,6.0,6.0
ID_286_U20,geothermal,bus_204901,118.0,9.319,12.94,0.0,354.0,0.0,20.77,6.0,6.0
ID_286_U5,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_286_U6,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_286_U7,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_286_U8,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_286_U9,geothermal,bus_204901,55.0,9.319,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_299_1,geothermal,bus_500241,30.7,9.318991,3.37,0.0,92.0,0.0,5.4,6.0,6.0
ID_299_2,geothermal,bus_500241,14.1,9.318991,1.55,0.0,42.0,0.0,2.48,6.0,6.0
ID_510_1,geothermal,bus_204901,78.0,9.319009,8.56,0.0,234.0,0.0,13.73,6.0,6.0
ID_902_1,geothermal,bus_204901,55.0,9.318956,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_6106_1,coal,bus_135041,642.2,10.158698000000001,290.02,6.95,1927.0,82844.0,27.49,12.0,12.0
ID_7368_1,geothermal,bus_204901,55.0,9.319002000000001,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_7368_2,geothermal,bus_204901,55.0,9.319002000000001,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_7369_3,geothermal,bus_204901,55.0,9.319001,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_7369_4,geothermal,bus_204901,55.0,9.319001,6.03,0.0,165.0,0.0,9.68,6.0,6.0
ID_10018_GEN2,geothermal,bus_300011,15.0,9.318982,1.65,0.0,45.0,0.0,2.64,6.0,6.0
ID_10018_OEC2,geothermal,bus_300011,11.0,9.318982,1.21,0.0,33.0,0.0,1.94,6.0,6.0
ID_10199_WFF1,geothermal,bus_204901,19.0,9.318994,2.08,0.0,57.0,0.0,3.34,6.0,6.0
ID_10199_WFF2,geothermal,bus_204901,19.0,9.318994,2.08,0.0,57.0,0.0,3.34,6.0,6.0
ID_10287_GEN1,geothermal,bus_741041,17.0,9.318963,1.86,0.0,51.0,0.0,2.99,6.0,6.0
ID_10287_GEN2,geothermal,bus_741041,3.6,9.318963,0.39,0.0,11.0,0.0,0.63,6.0,6.0
ID_10479_T101,geothermal,bus_232301,5.0,9.319013,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10479_T102,geothermal,bus_232301,5.0,9.319013,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10479_T103,geothermal,bus_232301,5.0,9.319013,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10480_GEN1,geothermal,bus_232301,5.0,9.319002000000001,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10480_GEN2,geothermal,bus_232301,5.0,9.319002000000001,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_1,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_2,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_3,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_T101,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_T102,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10481_T103,geothermal,bus_232301,5.0,9.319,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10631_GEN1,geothermal,bus_286671,35.8,9.319,3.93,0.0,107.0,0.0,6.3,6.0,6.0
ID_10632_GEN1,geothermal,bus_286671,35.8,9.319002000000001,3.93,0.0,107.0,0.0,6.3,6.0,6.0
ID_10634_GEN1,geothermal,bus_286671,35.8,9.318997,3.93,0.0,107.0,0.0,6.3,6.0,6.0
ID_10759_GEN1,geothermal,bus_286671,53.9,9.318999,5.91,0.0,162.0,0.0,9.49,6.0,6.0
ID_10763_GBU,geothermal,bus_400041,8.0,9.318971,0.88,0.0,24.0,0.0,1.41,6.0,6.0
ID_10763_GEN1,geothermal,bus_400041,21.6,9.318971,2.37,0.0,65.0,0.0,3.8,6.0,6.0
ID_10873_GEN1,geothermal,bus_261161,32.2,9.319001,3.53,0.0,97.0,0.0,5.67,6.0,6.0
ID_10873_GEN2,geothermal,bus_261161,30.0,9.319001,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10873_GEN3,geothermal,bus_261161,30.0,9.319001,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10874_GEN4,geothermal,bus_261161,30.0,9.319001,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10874_GEN5,geothermal,bus_261161,30.0,9.319001,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10874_GEN6,geothermal,bus_261161,30.0,9.319001,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10875_GEN7,geothermal,bus_261161,30.0,9.318999,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10875_GEN8,geothermal,bus_261161,30.0,9.318999,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10875_GEN9,geothermal,bus_261161,30.0,9.318999,3.29,0.0,90.0,0.0,5.28,6.0,6.0
ID_10878_EE11,geothermal,bus_286671,10.0,9.319022,1.1,0.0,30.0,0.0,1.76,6.0,6.0
ID_10879_GEN1,geothermal,bus_286671,11.5,9.318991,1.26,0.0,34.0,0.0,2.02,6.0,6.0
ID_10879_GEN2,geothermal,bus_286671,5.0,9.318991,0.55,0.0,15.0,0.0,0.88,6.0,6.0
ID_10879_GEN3,geothermal,bus_286671,3.5,9.318991,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_50066_UNT1,geothermal,bus_204901,88.2,9.318995999999999,9.68,0.0,265.0,0.0,15.52,6.0,6.0
ID_50066_UNT2,geothermal,bus_204901,88.2,9.318995999999999,9.68,0.0,265.0,0.0,15.52,6.0,6.0
ID_50210_GEN1,geothermal,bus_286671,30.1,9.319002000000001,3.3,0.0,90.0,0.0,5.3,6.0,6.0
ID_50210_GEN2,geothermal,bus_286671,9.5,9.319002000000001,1.04,0.0,28.0,0.0,1.67,6.0,6.0
ID_50654_GEN1,geothermal,bus_300011,14.6,9.319007,1.6,0.0,44.0,0.0,2.57,6.0,6.0
ID_50654_OEC41,geothermal,bus_300011,5.5,9.319007,0.6,0.0,16.0,0.0,0.97,6.0,6.0
ID_50762_OE11,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE12,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE14,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE15,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE21,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE22,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE24,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50762_OE25,geothermal,bus_400041,1.2,9.319025,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE11,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE12,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE13,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE14,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE21,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE22,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50763_OE23,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50765_11,geothermal,bus_300011,11.8,9.31899,1.29,0.0,35.0,0.0,2.08,6.0,6.0
ID_50765_12,geothermal,bus_300011,11.8,9.31899,1.29,0.0,35.0,0.0,2.08,6.0,6.0
ID_50765_21,geothermal,bus_300011,11.8,9.31899,1.29,0.0,35.0,0.0,2.08,6.0,6.0
ID_50765_22,geothermal,bus_300011,11.8,9.31899,1.29,0.0,35.0,0.0,2.08,6.0,6.0
ID_50766_ITLU1,geothermal,bus_400041,12.0,9.31899,1.32,0.0,36.0,0.0,2.11,6.0,6.0
ID_50766_ITLU2,geothermal,bus_400041,12.0,9.31899,1.32,0.0,36.0,0.0,2.11,6.0,6.0
ID_50766_OE31,geothermal,bus_400041,1.2,9.31899,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50766_OE32,geothermal,bus_400041,1.2,9.31899,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_50964_IND,geothermal,bus_300011,1.5,9.54,0.16,0.0,4.0,0.0,0.26,6.0,6.0
ID_50964_SYN,geothermal,bus_300011,1.5,9.54,0.16,0.0,4.0,0.0,0.26,6.0,6.0
ID_52015_GEN1,geothermal,bus_300011,60.5,9.318995000000001,6.64,0.0,182.0,0.0,10.65,6.0,6.0
ID_52138_DE31,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_52138_DE32,geothermal,bus_300011,1.2,9.54,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_52158_GEN1,geothermal,bus_204901,12.5,9.319004999999999,1.37,0.0,38.0,0.0,2.2,6.0,6.0
ID_52158_GEN2,geothermal,bus_204901,12.5,9.319004999999999,1.37,0.0,38.0,0.0,2.2,6.0,6.0
ID_52174_OE11,geothermal,bus_300011,1.2,9.318980999999999,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_52174_OE12,geothermal,bus_300011,1.2,9.318980999999999,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_52174_OE13,geothermal,bus_300011,1.2,9.318980999999999,0.13,0.0,4.0,0.0,0.21,6.0,6.0
ID_52174_OE21,geothermal,bus_300011,1.5,9.318980999999999,0.16,0.0,4.0,0.0,0.26,6.0,6.0
ID_52174_OEC1,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_52174_OEC2,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_52174_OEC3,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_52174_OEC4,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_52174_OEC5,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_52174_OEC6,geothermal,bus_300011,3.5,9.318980999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54038_GEN1,geothermal,bus_400041,21.6,9.319007,2.37,0.0,65.0,0.0,3.8,6.0,6.0
ID_54111_GE10,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54111_GE11,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54111_GE12,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54111_GE13,geothermal,bus_400011,16.0,9.318995999999999,1.76,0.0,48.0,0.0,2.82,6.0,6.0
ID_54111_GEN1,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN14,geothermal,bus_400011,16.0,9.318995999999999,1.76,0.0,48.0,0.0,2.82,6.0,6.0
ID_54111_GEN2,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN3,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN4,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN5,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN6,geothermal,bus_400011,3.5,9.318995999999999,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54111_GEN7,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54111_GEN8,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54111_GEN9,geothermal,bus_400011,4.5,9.318995999999999,0.49,0.0,14.0,0.0,0.79,6.0,6.0
ID_54665_T201,geothermal,bus_300011,9.1,9.319004000000001,1.0,0.0,27.0,0.0,1.6,6.0,6.0
ID_54665_T202,geothermal,bus_300011,9.1,9.319004000000001,1.0,0.0,27.0,0.0,1.6,6.0,6.0
ID_54666_T301,geothermal,bus_300011,9.1,9.319007,1.0,0.0,27.0,0.0,1.6,6.0,6.0
ID_54666_T302,geothermal,bus_300011,9.1,9.319007,1.0,0.0,27.0,0.0,1.6,6.0,6.0
ID_54689_1,geothermal,bus_400011,52.0,9.318959000000001,5.7,0.0,156.0,0.0,9.15,6.0,6.0
ID_54689_2,geothermal,bus_400011,7.0,9.318959000000001,0.77,0.0,21.0,0.0,1.23,6.0,6.0
ID_54689_3,geothermal,bus_400011,3.5,9.318959000000001,0.38,0.0,10.0,0.0,0.62,6.0,6.0
ID_54724_OEC21,geothermal,bus_400041,12.0,9.319017,1.32,0.0,36.0,0.0,2.11,6.0,6.0
ID_54724_OEC22,geothermal,bus_400041,12.0,9.319017,1.32,0.0,36.0,0.0,2.11,6.0,6.0
ID_54996_4100,geothermal,bus_286671,47.5,9.319,5.21,0.0,142.0,0.0,8.36,6.0,6.0
ID_55983_TG51,geothermal,bus_286671,58.3,9.319003,6.4,0.0,175.0,0.0,10.26,6.0,6.0
ID_55984_TG21,geothermal,bus_400041,11.5,9.318988,1.26,0.0,34.0,0.0,2.02,6.0,6.0
ID_55988_1,geothermal,bus_300011,0.6,9.318902,0.07,0.0,2.0,0.0,0.11,6.0,6.0
ID_55988_2,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55988_3,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55988_4,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55988_5,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55988_6,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55988_7,geothermal,bus_300011,0.8,9.318902,0.09,0.0,2.0,0.0,0.14,6.0,6.0
ID_55991_OEC,geothermal,bus_300011,6.5,9.318967,0.71,0.0,20.0,0.0,1.14,6.0,6.0
ID_55991_TG1,geothermal,bus_300011,9.2,9.318967,1.01,0.0,28.0,0.0,1.62,6.0,6.0
ID_55991_TG2,geothermal,bus_300011,9.2,9.318967,1.01,0.0,28.0,0.0,1.62,6.0,6.0
ID_55991_TG3,geothermal,bus_300011,8.0,9.318967,0.88,0.0,24.0,0.0,1.41,6.0,6.0
ID_56317_1,geothermal,bus_500071,18.0,9.318980999999999,1.97,0.0,54.0,0.0,3.17,6.0,6.0
